width,noise,instance_number, greedy_mean,greedy_stdev,pagerank_value,regret_value,global_greedy,optimal_value
100,0.24,46,40.6,0.480834,40.9307,41.4842,41.9119,43.144
100,0.24,47,40.9,0.53899,41.674,41.6616,42.0622,43.2703
100,0.24,48,41.36,0.632152,41.9495,42.3842,42.7713,43.808
100,0.24,49,41.16,0.704001,41.8255,42.6114,42.4601,43.3936
100,0.25,0,41.56,0.529432,41.7542,43.3236,42.7717,43.9401
100,0.25,1,41.28,0.642653,42.0827,41.7226,42.4966,43.6087
100,0.25,2,41.44,0.596925,41.705,42.511,42.8783,43.7985
100,0.25,3,41,0.598287,41.107,41.6443,42.0954,43.2746
100,0.25,4,41.66,0.473793,41.9642,42.3229,42.8247,43.5993
100,0.25,5,41.2,0.641063,41.9822,42.708,42.721,43.6242
100,0.25,6,41.16,0.590344,40.9261,42.3506,42.2379,43.6395
100,0.25,7,41.06,0.631394,41.5996,42.3193,42.4076,43.2666
100,0.25,8,40.88,0.540677,41.4227,42.2843,42.4334,43.3555
100,0.25,9,41.46,0.594296,42.0796,42.5194,42.8995,43.718
100,0.25,10,41.16,0.640667,41.3519,42.0857,42.498,43.5725
100,0.25,11,41.26,0.632791,41.3845,41.9727,42.6292,43.5658
100,0.25,12,40.98,0.553896,40.9733,41.568,42.3212,43.4628
100,0.25,13,41.1,0.612228,42.0011,42.3727,42.5439,43.4781
100,0.25,14,41.36,0.61032,41.6322,42.0048,42.5248,43.8342
100,0.25,15,41.34,0.613462,41.9277,42.1739,42.3905,43.6089
100,0.25,16,41.56,0.527412,41.4994,42.6523,42.8297,43.6989
100,0.25,17,41.8,0.545213,41.8776,43.4279,43.0518,43.9667
100,0.25,18,40.88,0.484143,41.3732,41.8481,42.3582,43.2788
100,0.25,19,41.84,0.421675,42.0673,43.0128,42.9255,43.8965
100,0.25,20,41.14,0.657434,40.8591,42.3908,42.5669,43.6909
100,0.25,21,41.44,0.545713,42.0379,42.1624,42.8809,43.7273
100,0.25,22,40.78,0.500284,40.8076,41.844,42.1375,43.2191
100,0.25,23,41.06,0.621521,41.4057,42.3007,42.7274,43.3764
100,0.25,24,40.46,0.611197,41.1247,41.5292,41.6465,43.2197
100,0.25,25,40.84,0.485344,41.2921,41.9054,42.0652,43.338
100,0.25,26,41.56,0.509576,40.8988,42.6046,42.2654,43.633
100,0.25,27,40.88,0.508344,41.2289,41.988,42.0183,43.3969
100,0.25,28,41.42,0.60242,42.1964,42.6552,42.6219,43.6281
100,0.25,29,40.78,0.53948,40.5928,41.852,42.1528,43.2365
100,0.25,30,41.98,0.500065,42.7333,42.9664,42.9282,43.9289
100,0.25,31,41.04,0.62899,40.7378,42.0562,42.2346,43.4271
100,0.25,32,40.58,0.502704,40.7207,41.708,41.8551,43.1327
100,0.25,33,40.74,0.499428,40.7286,41.5001,42.0936,43.1377
100,0.25,34,41.2,0.619485,41.818,41.973,42.8189,43.4982
100,0.25,35,41.22,0.636336,42.1062,42.1816,42.3699,43.5712
100,0.25,36,41,0.443157,40.9937,41.9344,42.0742,43.304
100,0.25,37,41.92,0.463598,42.3143,42.9363,43.0281,44.0325
100,0.25,38,40.18,0.661326,40.6546,41.0517,41.1081,42.748
100,0.25,39,41.04,0.692384,41.1412,42.1146,42.4401,43.483
100,0.25,40,40.92,0.515874,41.4787,41.7287,42.4017,43.2333
100,0.25,41,41.28,0.596705,41.9356,42.0072,42.0595,43.3695
100,0.25,42,41.58,0.53166,41.5037,42.672,42.7147,43.6062
100,0.25,43,40.96,0.531111,41.0772,42.2265,42.0834,43.4079
100,0.25,44,40.9,0.540982,40.8756,41.8012,42.2575,43.3672
100,0.25,45,41.08,0.656438,41.7046,42.2023,42.4113,43.7029
100,0.25,46,40.84,0.499471,41.2434,41.8205,42.2491,43.3324
100,0.25,47,40.02,0.663219,40.6291,41.2421,41.4369,42.6852
100,0.25,48,40.54,0.532902,40.3777,41.2414,41.5685,43.0716
100,0.25,49,41.78,0.560272,41.7534,42.6616,42.9288,43.7901
100,0.26,0,40.98,0.626622,41.0274,42.134,42.0428,43.2714
100,0.26,1,41.3,0.589572,41.1455,42.001,42.4165,43.581
100,0.26,2,40.72,0.585758,40.7516,41.7195,42.2495,43.3327
100,0.26,3,40.96,0.593609,41.6772,42.3394,42.0256,43.4401
100,0.26,4,40.98,0.608825,42.2289,42.526,42.5478,43.5117
100,0.26,5,41.4,0.605952,41.3331,42.3675,42.8335,43.6344
100,0.26,6,41.04,0.669893,41.4338,41.7932,42.5467,43.6267
100,0.26,7,41.08,0.654031,41.7096,41.9955,42.3385,43.469
100,0.26,8,41.02,0.68785,42.0675,42.1201,42.5191,43.4786
100,0.26,9,41.64,0.53804,41.4495,42.2135,42.5655,43.8847
100,0.26,10,41.1,0.581342,40.8745,42.0433,42.3132,43.6944
100,0.26,11,40.94,0.535121,41.6154,41.77,42.1681,43.2446
100,0.26,12,40.9,0.43638,40.3899,41.7191,41.701,43.1913
100,0.26,13,41.02,0.664337,42.159,42.3015,42.1448,43.4601
100,0.26,14,40.94,0.580729,41.3851,41.9532,41.9186,43.3478
100,0.26,15,41.26,0.629561,42.2292,42.4375,42.6987,43.457
100,0.26,16,41.3,0.575632,41.2557,41.892,42.8964,43.6572
100,0.26,17,41.18,0.678241,42.0234,42.6332,42.6462,43.5093
100,0.26,18,41.04,0.634443,41.1895,42.0942,42.3786,43.46
100,0.26,19,41.42,0.647592,41.8577,42.2112,42.9772,43.7852
100,0.26,20,40.9,0.509022,40.9882,41.8359,42.0929,43.3369
100,0.26,21,40.82,0.501401,40.7305,41.994,42.2189,43.1624
100,0.26,22,40.9,0.554942,40.9262,41.5769,42.3512,43.4374
100,0.26,23,40.3,0.624002,40.6762,41.5227,41.5098,43.0341
100,0.26,24,41.1,0.582585,41.7442,41.8853,42.456,43.3104
100,0.26,25,41.2,0.5978,41.8115,42.4706,42.443,43.475
100,0.26,26,41.74,0.468707,41.9218,42.4648,42.7021,43.6653
100,0.26,27,40.96,0.576686,41.0047,42.1531,42.5888,43.3306
100,0.26,28,41.08,0.612413,41.4929,42.1083,42.5153,43.5941
100,0.26,29,41.52,0.546894,42.516,42.3371,42.5957,43.7838
100,0.26,30,41.48,0.591367,41.8893,42.5901,42.6577,43.6554
100,0.26,31,41.02,0.560774,41.4315,42.0403,42.4894,43.2945
100,0.26,32,41.26,0.57084,41.6091,42.6471,42.5092,43.6001
100,0.26,33,41.88,0.585921,42.2826,43.0044,43.6028,44.1388
100,0.26,34,41.14,0.638576,40.9526,42.0625,42.2489,43.4379
100,0.26,35,41.38,0.583243,41.862,42.2463,42.6547,43.4821
100,0.26,36,41.24,0.62542,41.0215,42.2812,42.5298,43.6967
100,0.26,37,41.82,0.558619,42.0254,42.5659,42.7459,43.8397
100,0.26,38,40.78,0.553709,41.2197,41.7086,42.2702,43.2566
100,0.26,39,41.8,0.526232,41.4893,42.9426,43.2237,43.9802
100,0.26,40,41.72,0.471176,41.912,43.0048,42.8181,43.7727
100,0.26,41,41.14,0.656734,41.5495,41.7374,42.2788,43.5761
100,0.26,42,40.82,0.525887,41.6719,41.782,42.1201,43.209
100,0.26,43,41.86,0.500435,41.7498,42.8551,43.1916,43.9097
100,0.26,44,41.22,0.606209,41.449,41.7876,42.6468,43.5742
100,0.26,45,41.14,0.632283,40.8637,42.3766,42.6181,43.5247
100,0.26,46,41.72,0.528111,42.0321,42.9641,42.8479,43.7275
100,0.26,47,41.1,0.610486,41.6292,42.0693,42.7472,43.3855
100,0.26,48,41.04,0.514866,40.8739,42.0866,42.2133,43.5285
100,0.26,49,41.12,0.658007,41.154,42.2215,42.4728,43.3915
100,0.27,0,41.06,0.64134,41.3807,42.5062,42.5386,43.3973
100,0.27,1,40.14,0.617448,41.0571,41.0545,41.7863,42.9724
100,0.27,2,41.56,0.549941,41.5275,42.7531,42.5941,43.8174
100,0.27,3,41.72,0.491662,42.3045,42.1312,42.7577,43.7869
100,0.27,4,41.08,0.660299,41.4497,42.3086,42.3558,43.4048
100,0.27,5,41.44,0.595928,41.6621,41.9621,42.7053,43.644
100,0.27,6,41.1,0.645092,41.825,42.3685,42.4674,43.4888
100,0.27,7,41,0.608604,41.2482,41.692,42.0279,43.2712
100,0.27,8,41.06,0.517886,41.3134,41.6096,42.3615,43.4281
100,0.27,9,41.16,0.59467,41.3707,41.8432,42.3079,43.3408
100,0.27,10,41,0.611059,41.3897,42.1811,42.2949,43.3523
100,0.27,11,41.02,0.538701,41.5315,42.6349,42.1619,43.2938
100,0.27,12,41.24,0.627549,41.8528,42.255,42.4777,43.5808
100,0.27,13,40.98,0.516523,41.0235,42.0851,41.9679,43.2544
100,0.27,14,41.42,0.560958,41.6315,42.3933,42.7256,43.588
100,0.27,15,41.38,0.644252,42.049,42.2971,42.7213,43.7807
100,0.27,16,41.14,0.611231,41.1692,41.8333,42.4551,43.4358
100,0.27,17,40.84,0.506775,41.4646,42.0275,41.9999,43.1966
100,0.27,18,40.88,0.514481,41.2113,42.0043,42.4269,43.2334
100,0.27,19,40.96,0.482348,41.1875,41.9597,42.1095,43.1542
100,0.27,20,41.7,0.509848,42.2934,42.6016,42.5705,43.6229
100,0.27,21,41.02,0.639454,40.9526,41.6334,42.2721,43.4745
100,0.27,22,40.8,0.571223,40.9575,41.9632,42.5049,43.1325
100,0.27,23,41.58,0.568149,41.9657,42.6101,42.7969,43.7833
100,0.27,24,41.08,0.606837,41.5272,42.2478,42.3785,43.4209
100,0.27,25,41.08,0.592954,40.9554,42.3744,42.0633,43.4507
100,0.27,26,41.04,0.625639,41.4457,42.1095,41.9956,43.383
100,0.27,27,41.34,0.615496,41.7744,42.398,42.5602,43.6433
100,0.27,28,41.06,0.60368,41.625,42.3131,42.552,43.3724
100,0.27,29,41.04,0.656422,41.4446,42.6386,42.3534,43.3734
100,0.27,30,40.82,0.545611,40.8153,42.1876,42.262,43.4796
100,0.27,31,40.9,0.44364,41.0068,42.1845,42.1017,43.3393
100,0.27,32,41.5,0.529386,41.4746,42.4668,42.8047,43.7119
100,0.27,33,41.6,0.518846,41.5216,42.9479,42.6369,43.8198
100,0.27,34,41.8,0.51084,42.2206,42.6301,43.0131,43.7506
100,0.27,35,40.88,0.581503,41.2775,42.1282,42.0076,43.456
100,0.27,36,41,0.525738,41.3396,42.209,42.4868,43.523
100,0.27,37,41.14,0.616379,41.1507,41.8427,42.4629,43.4155
100,0.27,38,41.92,0.581006,41.7847,42.9648,43.1875,44.0668
100,0.27,39,41.66,0.50711,41.5813,42.517,42.6357,43.6928
100,0.27,40,40.94,0.501969,41.805,42.1863,42.3807,43.3258
100,0.27,41,41.9,0.570829,42.639,42.914,43.1155,43.9976
100,0.27,42,41.54,0.572375,41.9371,43.2837,42.8358,43.8252
100,0.27,43,40.96,0.542283,41.0725,42.1864,42.3457,43.3693
100,0.27,44,40.84,0.488885,41.4092,41.8798,41.9517,43.3098
100,0.27,45,41.2,0.637828,41.3045,42.4735,42.6218,43.6461
100,0.27,46,41.18,0.661361,41.6493,42.2882,42.3319,43.5042
100,0.27,47,40.54,0.494311,40.8842,41.3716,41.7706,42.9821
100,0.27,48,41.36,0.575703,41.8576,42.0022,42.5015,43.3749
100,0.27,49,41.82,0.559788,41.6573,42.4691,43.1166,44.002
100,0.28,0,41.08,0.652744,41.0787,42.6731,42.6385,43.4478
100,0.28,1,40.42,0.604759,40.4326,41.6984,41.7918,42.8581
100,0.28,2,40.8,0.456335,40.5704,41.9037,42.2798,43.3614
100,0.28,3,41.38,0.594536,41.5331,42.693,42.6859,43.6141
100,0.28,4,40.98,0.578816,40.7535,41.9417,42.1287,43.3969
100,0.28,5,40.96,0.474996,41.0842,41.971,42.3968,43.1848
100,0.28,6,40.96,0.501914,41.5381,42.5733,42.2532,43.5387
100,0.28,7,40.12,0.667256,40.0785,41.2852,41.7647,42.9996
100,0.28,8,41.28,0.606103,41.6203,42.4178,42.6552,43.7745
100,0.28,9,41.06,0.710881,41.9793,42.1393,42.6422,43.4674
100,0.28,10,41.46,0.56881,42.1326,42.3174,42.5331,43.5739
100,0.28,11,41.42,0.601346,42.0488,42.0117,42.2558,43.7172
100,0.28,12,41.26,0.620482,41.8023,42.1063,42.2432,43.523
100,0.28,13,41.86,0.464653,42.2774,42.5358,42.9382,43.8236
100,0.28,14,41.68,0.47066,41.9736,42.8458,42.9005,43.8631
100,0.28,15,40.84,0.49002,41.2105,41.5771,42.1521,43.1961
100,0.28,16,40.88,0.469101,41.3188,41.6811,42.3639,43.19
100,0.28,17,41.32,0.626903,41.6855,42.3834,42.6108,43.6265
100,0.28,18,41.44,0.547136,42.6843,42.5741,42.6863,43.6212
100,0.28,19,41.28,0.611073,41.2914,42.1391,42.3922,43.4882
100,0.28,20,41.14,0.587204,41.1188,41.9695,42.3828,43.3546
100,0.28,21,40.72,0.537158,40.7745,42.0657,42.0059,43.0457
100,0.28,22,40.98,0.526117,40.8648,41.8023,41.9478,43.2336
100,0.28,23,41.36,0.592853,41.4695,42.1907,42.4681,43.619
100,0.28,24,41,0.61764,41.5019,41.9515,42.3167,43.3163
100,0.28,25,41.28,0.584845,41.5945,42.2223,42.662,43.6296
100,0.28,26,41.18,0.640099,41.5496,42.2512,42.5133,43.4233
100,0.28,27,41.18,0.666145,41.9031,42.3845,42.242,43.6811
100,0.28,28,41.08,0.608695,41.1758,42.1381,42.1401,43.4907
100,0.28,29,40.94,0.581462,41.261,42.0935,42.3641,43.3835
100,0.28,30,40.64,0.578851,41.3137,41.8331,41.7428,42.9949
100,0.28,31,41.32,0.619857,41.9986,42.4651,42.6246,43.647
100,0.28,32,41.66,0.514586,41.6975,42.2106,42.7234,43.8285
100,0.28,33,41.4,0.626961,41.8287,42.9106,42.8461,43.6693
100,0.28,34,41.38,0.654089,41.104,42.7333,42.8787,43.8668
100,0.28,35,41.34,0.595194,41.7826,42.1185,42.6444,43.6994
100,0.28,36,40,0.5959,40.4029,41.2952,41.5189,42.7074
100,0.28,37,41.28,0.595109,42.0907,42.4176,42.5016,43.7361
100,0.28,38,40.94,0.523318,40.8867,41.7527,42.0155,43.3104
100,0.28,39,40.56,0.595099,40.695,41.5859,41.8765,42.9478
100,0.28,40,41.1,0.592226,41.6073,42.5734,42.3609,43.4974
100,0.28,41,41.44,0.565867,41.7401,42.4762,42.367,43.5311
100,0.28,42,41,0.588138,41.0282,42.4153,42.3158,43.3019
100,0.28,43,40.64,0.514905,40.7731,41.9258,41.8961,42.9638
100,0.28,44,41.34,0.6703,41.6438,42.5899,43.0035,43.7498
100,0.28,45,41.3,0.591974,41.4071,42.0148,42.4807,43.6957
100,0.28,46,41.02,0.657547,41.0493,42.3959,42.287,43.4544
100,0.28,47,40.78,0.553448,41.394,41.8438,41.8829,43.2501
100,0.28,48,41.84,0.485016,42.4443,42.622,43.1316,44.0132
100,0.28,49,41.28,0.615718,41.6887,41.9267,42.7489,43.5801
100,0.29,0,41.46,0.602902,41.3145,42.6009,42.7444,43.9209
100,0.29,1,40.9,0.538619,41.3144,42.1766,41.9921,43.3799
100,0.29,2,41.9,0.603112,42.2377,43.2068,43.1576,44.0376
100,0.29,3,41.18,0.6198,41.661,41.9834,42.3072,43.5191
100,0.29,4,40.42,0.64413,40.7884,41.174,41.442,42.9767
100,0.29,5,41.1,0.621548,41.7989,42.2664,42.2872,43.5931
100,0.29,6,40.94,0.502384,41.1476,42.0956,42.1157,43.2458
100,0.29,7,40.88,0.440516,40.1949,41.6002,41.8138,43.2336
100,0.29,8,41.58,0.563632,42.4687,42.3246,42.9139,43.7375
100,0.29,9,40.14,0.641979,41.3702,41.7263,41.8894,42.8437
100,0.29,10,41.54,0.576688,41.5073,42.822,42.6694,43.6574
100,0.29,11,41.08,0.632253,41.5801,42.3949,42.5546,43.662
100,0.29,12,41.64,0.574254,41.8797,42.6411,43.1284,43.8033
100,0.29,13,40.6,0.491968,41.0084,41.5463,41.8793,43.0469
100,0.29,14,40.58,0.546201,41.3994,41.8238,42.0206,43.1628
100,0.29,15,41.24,0.631987,41.7839,42.5788,42.492,43.6192
100,0.29,16,41.14,0.610155,41.3741,41.9291,42.0432,43.6336
100,0.29,17,41.36,0.57072,41.9092,42.0809,42.4052,43.6087
100,0.29,18,40.78,0.494517,41.2167,41.9489,41.8724,43.2424
100,0.29,19,41.16,0.617023,41.2567,41.9321,42.4207,43.5428
100,0.29,20,41.14,0.634341,41.1892,42.0395,42.6146,43.5451
100,0.29,21,41.28,0.646886,41.4886,41.9554,43.0999,43.7811
100,0.29,22,41,0.698003,41.7473,42.4025,42.2083,43.4199
100,0.29,23,41.32,0.618757,42.5125,42.7387,42.4683,43.8368
100,0.29,24,40.96,0.552184,40.8374,41.9152,42.337,43.373
100,0.29,25,41.32,0.602674,41.4036,42.2114,42.5068,43.5482
100,0.29,26,41.04,0.596709,40.7822,41.7885,42.4463,43.424
100,0.29,27,41.54,0.50254,41.5317,42.7673,42.6628,43.6027
100,0.29,28,41.18,0.624817,41.4435,41.8738,42.6754,43.6734
100,0.29,29,41.88,0.523598,42.2283,42.6907,42.5551,43.7956
100,0.29,30,41.1,0.650705,41.1319,42.3342,42.4256,43.4225
100,0.29,31,40.54,0.542615,41.1068,41.5044,42.03,43.0319
100,0.29,32,40.22,0.628471,40.735,41.0911,41.3493,42.9015
100,0.29,33,41.56,0.57695,41.2803,42.7436,42.9504,43.9366
100,0.29,34,41.1,0.556014,40.8908,42.024,42.2248,43.4585
100,0.29,35,40.7,0.590359,41.1893,42.1577,42.2963,43.2869
100,0.29,36,40.54,0.521541,40.583,41.5693,41.6188,42.809
100,0.29,37,41.16,0.569079,41.812,41.8428,42.4125,43.6237
100,0.29,38,41.26,0.621291,41.9913,42.51,42.4873,43.6918
100,0.29,39,41.22,0.552803,41.3196,42.4277,42.823,43.5392
100,0.29,40,41.3,0.619847,41.8387,43.0356,42.7419,43.6637
100,0.29,41,40.5,0.591966,40.3952,41.9865,41.6559,43.0041
100,0.29,42,41.26,0.623194,41.7721,42.4855,42.3084,43.5652
100,0.29,43,40.94,0.628488,41.3382,42.0313,42.2781,43.2274
100,0.29,44,41.72,0.461144,41.6578,42.6941,43.0025,43.8897
100,0.29,45,41.3,0.61511,42.0221,42.4275,42.8426,43.6083
100,0.29,46,41.3,0.599116,41.5368,42.4958,42.5236,43.6461
100,0.29,47,42.06,0.616384,41.8404,42.2786,43.4465,44.1823
100,0.29,48,41.24,0.58019,41.8727,42.4807,42.3482,43.548
100,0.29,49,41.42,0.601382,41.8642,42.6673,42.502,43.6629
100,0.3,0,40.12,0.687786,40.9279,41.1721,41.3424,42.6568
100,0.3,1,41.1,0.66712,41.2198,42.1195,42.5619,43.6417
100,0.3,2,41.06,0.57701,41.2094,42.73,42.5226,43.5027
100,0.3,3,41.38,0.565125,42.1163,42.347,42.4429,43.7172
100,0.3,4,41.86,0.423605,41.9634,43.1681,42.9333,44.0576
100,0.3,5,40.54,0.533944,40.964,41.0412,41.6157,42.7334
100,0.3,6,41.1,0.637001,40.8816,42.0794,42.3502,43.4411
100,0.3,7,41.06,0.6117,41.451,42.106,42.5055,43.447
100,0.3,8,40.76,0.497796,40.9848,41.8114,42.4061,43.4334
100,0.3,9,41.06,0.697298,41.3785,42.1993,42.5284,43.5626
100,0.3,10,41.18,0.663869,41.9728,42.3054,42.6388,43.5725
100,0.3,11,40.94,0.58389,41.2687,41.8079,42.0204,43.309
100,0.3,12,41.02,0.598739,41.4555,42.2991,41.8936,43.3829
100,0.3,13,40.72,0.538134,40.6272,41.8533,42.1182,43.2301
100,0.3,14,41.38,0.584065,41.7999,42.218,42.5182,43.5222
100,0.3,15,41.28,0.652239,41.3755,42.5624,42.8225,43.6543
100,0.3,16,40.12,0.652486,40.4145,40.901,41.2132,42.8961
100,0.3,17,41.2,0.641878,40.9387,42.1367,42.4505,43.5111
100,0.3,18,40.94,0.585148,41.1243,41.7726,42.1912,43.3285
100,0.3,19,41.84,0.581016,41.7674,42.8555,43.044,43.8728
100,0.3,20,40.86,0.499041,41.1316,42.0794,41.8782,43.1484
100,0.3,21,41.12,0.639287,41.8838,42.3227,42.2551,43.511
100,0.3,22,40.82,0.622901,40.889,42.0673,42.2539,43.4008
100,0.3,23,40.78,0.480071,41.2088,41.2386,41.8885,43.1319
100,0.3,24,41.32,0.602597,41.6158,42.3398,42.6925,43.6384
100,0.3,25,40.74,0.518913,40.8775,41.4452,42.0959,43.0407
100,0.3,26,40.96,0.584505,41.1762,41.8779,42.3242,43.5108
100,0.3,27,41.56,0.61025,41.7385,43.2575,42.9982,43.831
100,0.3,28,40.98,0.568958,41.0343,42.0359,42.2297,43.3926
100,0.3,29,41.42,0.56145,42.05,41.9002,42.9753,43.6797
100,0.3,30,40.84,0.582321,41.3071,42.1793,42.139,43.4507
100,0.3,31,41.22,0.658547,41.7553,42.6835,42.675,43.7022
100,0.3,32,40.96,0.464202,41.0639,42.0741,42.1232,43.3325
100,0.3,33,41.32,0.613841,41.4661,42.6731,42.637,43.7937
100,0.3,34,41.54,0.538193,41.983,42.5012,43.0377,43.9756
100,0.3,35,41.84,0.427537,41.9759,42.1585,42.1237,43.819
100,0.3,36,39.98,0.603713,40.2242,41.4118,41.4606,42.8112
100,0.3,37,40.94,0.485536,41.0404,42.2317,42.0767,43.2941
100,0.3,38,41.16,0.634446,42.1005,42.4542,42.4234,43.7172
100,0.3,39,41.18,0.596556,41.1218,42.3997,42.6188,43.495
100,0.3,40,41.38,0.638116,41.2736,42.4024,42.647,43.6285
100,0.3,41,41.14,0.67724,40.7842,42.5061,42.8838,43.6167
100,0.3,42,41.1,0.643979,41.4898,41.6653,42.5366,43.6493
100,0.3,43,40.44,0.57581,40.7444,41.6438,41.5306,42.8797
100,0.3,44,41.5,0.546926,41.7981,42.3266,42.8691,43.8023
100,0.3,45,41.24,0.595561,41.9683,42.1926,42.6537,43.531
100,0.3,46,41.04,0.636151,40.8816,42.6093,42.1718,43.5671
100,0.3,47,41.02,0.569753,41.3569,41.7939,42.2425,43.3937
100,0.3,48,40.88,0.605038,41.3077,41.9204,42.0812,43.3494
100,0.3,49,41.1,0.631724,41.4008,42.0443,42.5584,43.3737
100,0.31,0,41.46,0.57588,41.7932,42.8521,42.6236,43.7037
100,0.31,1,41.14,0.68806,41.6984,41.8612,42.6904,43.5619
100,0.31,2,41.1,0.629484,41.0144,42.0952,42.3344,43.3316
100,0.31,3,40.94,0.541332,41.6237,42.1161,42.3973,43.4342
100,0.31,4,41.14,0.645708,41.2213,42.2571,42.4392,43.5696
100,0.31,5,41.22,0.609737,41.2186,42.3199,42.5848,43.5063
100,0.31,6,40.9,0.475465,41.2323,41.8494,42.0853,43.3329
100,0.31,7,41.04,0.559939,41.3599,41.6925,42.1901,43.304
100,0.31,8,41.48,0.585284,41.7753,42.1113,42.7278,43.6825
100,0.31,9,41.2,0.665585,41.7842,42.6733,42.3801,43.7515
100,0.31,10,41,0.58325,41.6751,42.2618,42.536,43.3131
100,0.31,11,41.04,0.555817,41.5339,42.3411,42.1474,43.4247
100,0.31,12,40.94,0.572948,40.6537,41.622,42.0188,43.2883
100,0.31,13,41.36,0.628712,41.6399,42.233,42.5009,43.703
100,0.31,14,40.9,0.462752,40.7573,41.8718,41.8528,43.196
100,0.31,15,40.54,0.538567,40.9032,41.1811,41.8974,43.1188
100,0.31,16,40.68,0.497554,40.6645,42.0006,41.6632,43.1246
100,0.31,17,41.42,0.600986,41.914,42.3393,42.9464,43.8498
100,0.31,18,41.46,0.575722,41.9366,43.0521,43.0551,43.686
100,0.31,19,41.22,0.594736,41.1785,42.3872,42.3806,43.6211
100,0.31,20,40.92,0.471871,41.5851,42.0934,41.8576,43.0869
100,0.31,21,40.94,0.515298,41.2965,42.0872,42.5441,43.3411
100,0.31,22,40.78,0.51229,40.9484,42.2761,42.2813,43.3352
100,0.31,23,40.92,0.621331,40.9256,41.5938,42.1706,43.4024
100,0.31,24,40.82,0.522318,41.238,41.6127,41.7961,42.9186
100,0.31,25,40.86,0.507189,41.3286,42.0652,41.901,43.2117
100,0.31,26,41.04,0.623413,41.6729,42.0179,42.301,43.2667
100,0.31,27,40.94,0.58677,41.4509,41.82,42.3093,43.3246
100,0.31,28,41.08,0.661927,41.5362,42.0241,42.3603,43.4806
100,0.31,29,41.12,0.654123,41.789,42.3665,42.4311,43.6688
100,0.31,30,41.2,0.656345,41.4791,42.3352,42.406,43.5128
100,0.31,31,40.98,0.520339,41.8435,42.1482,41.9877,43.1951
100,0.31,32,41.32,0.640014,42.0383,41.9344,42.1733,43.7608
100,0.31,33,41.06,0.649303,41.324,42.0757,42.7417,43.5428
100,0.31,34,40.96,0.564052,41.6674,41.4339,42.2101,43.314
100,0.31,35,41.22,0.640284,41.6183,42.949,43.0899,43.6998
100,0.31,36,41.74,0.495583,42.1846,42.5786,43.0112,43.9839
100,0.31,37,41.2,0.59499,41.6733,42.8839,42.2095,43.5829
100,0.31,38,40.4,0.660509,40.4823,41.4114,41.8737,43.2184
100,0.31,39,41.56,0.577255,41.6768,42.8356,43.0812,43.7289
100,0.31,40,40.86,0.452101,40.5565,42.2077,42.7167,43.4368
100,0.31,41,41.04,0.542434,41.5073,42.3227,42.4625,43.3305
100,0.31,42,41.48,0.648509,41.9699,42.6685,43.0204,43.9516
100,0.31,43,40.96,0.677214,41.2323,42.1023,42.0556,43.456
100,0.31,44,40.98,0.597925,40.9659,42.0262,42.269,43.3756
100,0.31,45,41.06,0.553342,41.2007,42.033,41.8601,43.2679
100,0.31,46,40.44,0.633481,40.7028,41.0399,41.9628,43.1335
100,0.31,47,41,0.638457,41.2977,42.3025,42.1232,43.4093
100,0.31,48,40.92,0.590099,41.5942,41.5585,42.1303,43.191
100,0.31,49,41.36,0.641191,42.1893,42.6419,42.8655,43.691
100,0.32,0,41.12,0.59989,41.9346,42.4931,42.6431,43.6746
100,0.32,1,41.08,0.655935,41.6529,41.794,42.1749,43.3307
100,0.32,2,41.64,0.501346,41.8575,42.5151,42.7437,43.6934
100,0.32,3,40.94,0.580969,41.4935,42.1575,42.237,43.5123
100,0.32,4,41.14,0.5517,41.9148,42.3292,42.2661,43.4922
100,0.32,5,40.94,0.511634,41.0924,41.9514,42.0313,43.2327
100,0.32,6,41.12,0.610626,41.7313,42.0387,42.3935,43.568
100,0.32,7,41.42,0.583821,42.1908,42.2948,42.2403,43.6418
100,0.32,8,40.94,0.577898,41.5521,41.7127,41.8786,43.4182
100,0.32,9,41,0.585107,41.2076,41.7676,42.3201,43.3991
100,0.32,10,40.56,0.605272,41.0405,41.9739,42.1664,43.0136
100,0.32,11,40.58,0.633284,41.2713,41.7581,42.1296,43.1024
100,0.32,12,40.98,0.451813,41.4403,42.064,42.3716,43.3829
100,0.32,13,41.46,0.556999,41.3809,42.3974,42.607,43.5734
100,0.32,14,40.48,0.631478,40.9648,41.2933,42.0935,43.159
100,0.32,15,41.2,0.587578,40.8298,42.4836,42.7291,43.581
100,0.32,16,41.12,0.663213,41.0741,42.3143,42.5803,43.4717
100,0.32,17,40.84,0.458667,41.1677,42.0257,42.1029,42.9392
100,0.32,18,41.06,0.614678,41.6117,42.3942,42.1612,43.5935
100,0.32,19,41.18,0.614627,41.3652,42.3236,42.4787,43.474
100,0.32,20,40.88,0.551175,41.2451,41.494,42.2273,43.2
100,0.32,21,41.92,0.484708,41.996,43.1999,42.658,43.9208
100,0.32,22,41.22,0.594056,41.5456,41.7024,42.6833,43.5205
100,0.32,23,40.78,0.564876,41.1694,42.1532,42.0798,43.0835
100,0.32,24,40.68,0.535505,41.2175,41.7528,41.8188,43.1891
100,0.32,25,40.2,0.642694,40.7614,41.1898,41.3265,42.9138
100,0.32,26,41.26,0.605536,41.801,42.2706,42.6481,43.8684
